site,year,month,day,code,comment,,,,,
950145,2020,1,20,A2,,,,,,
950122,2020,1,22,J2,,,,,,
93067,2020,1,22,J2,,,,,,
93025,2020,1,28,J1,,,,,,
93047,2020,1,28,J1,,,,,,
960740,2020,1,28,D,,,,,,
950496,2020,1,29,D,,,,,,
93009,2020,1,29,J1,,,,,,
950226,2020,1,29,J1,,,,,,
93020,2020,1,29,J1,,,,,,
93022,2020,1,30,J1,,,,,,
93067,2020,2,4,A2,,,,,,
960759,2020,2,6,J1,,,,,,
940001,2020,2,8,A2,,,,,,
960611,2020,2,25,D,,,,,,
950127,2020,2,27,D,,,,,,
950376,2020,3,8,D,,,,,,
93007,2020,3,9,A1,,,,,,
950360,2020,3,9,D,,,,,,
020959,2020,3,9,A1,,,,,,
950174,2020,3,10,A2,,,,,,
141204,2020,3,17,A1,,,,,,
021044,2020,3,18,A1,,,,,,
02P206,2020,3,19,C4,,,,,,
02P102,2020,3,24,C4,,,,,,
031120,2020,3,24,D,,,,,,
960612,2020,3,31,J2,,,,,,
021078,2020,4,8,J2,,,,,,
970824,2020,4,22,A2,,,,,,
00R015,2020,5,14,A2,,,,,,
020865,2020,5,28,J2,,,,,,
020939,2020,5,29,J2,,,,,,
020859,2020,6,5,A2,,,,,,
960759,2020,6,8,D,,,,,,
93062,2020,6,10,D,,,,,,
020975,2020,6,17,J2,,,,,,
93062,2020,7,8,D,,,,,,
960533,2020,7,10,A2,,,,,,
021100,2020,7,15,J2,,,,,,
960608,2020,7,24,D,,,,,,
020989,2020,7,27,D,,,,,,
950206,2020,8,3,D,,,,,,
960567,2020,8,4,D,,,,,,
021098,2020,8,4,J2,,,,,,
18K202,2020,8,8,J2,,,,,,
081172,2020,8,12,J2,,,,,,
950334,2020,8,15,J2,,,,,,
960570,2020,8,18,D,,,,,,
05S051,2020,8,19,J2,,,,,,
960569,2020,8,25,D,,,,,,
950205,2020,9,4,J2,,,,,,
960743,2020,9,4,C2,,,,,,
111190,2020,9,7,D,,,,,,
960516,2020,9,8,C3,,,,,,
960516,2020,9,8,A1,,,,,,
960514,2020,9,11,C3,,,,,,
960514,2020,9,11,A1,,,,,,
950110,2020,9,11,C3,,,,,,
950110,2020,9,11,A1,,,,,,
141202,2020,9,15,J2,,,,,,
960521,2020,9,15,C3,,,,,,
960521,2020,9,15,A1,,,,,,
970781,2020,9,15,C3,,,,,,
970781,2020,9,15,A1,,,,,,
950490,2020,9,18,J2,,,,,,
950105,2020,9,19,C3,,,,,,
950105,2020,9,19,A1,,,,,,
940011,2020,9,19,C3,,,,,,
940011,2020,9,19,A1,,,,,,
940065,2020,9,22,D,,,,,,
960503,2020,9,24,C3,,,,,,
960503,2020,9,24,A1,,,,,,
950144,2020,9,24,C3,,,,,,
950144,2020,9,24,A1,,,,,,
93089,2020,9,24,D,,,,,,
950314,2020,9,24,D,,,,,,
950132,2020,9,28,C3,,,,,,
950132,2020,9,28,A1,,,,,,
950108,2020,9,28,C3,,,,,,
950108,2020,9,28,A1,,,,,,
131197,2020,9,28,A1,,,,,,
940074,2020,9,28,J2,,,,,,
970820,2020,9,28,D,,,,,,
940065,2020,9,30,D,,,,,,
98H023,2020,10,1,D,,,,,,
950176,2020,10,2,J2,,,,,,
950314,2020,10,2,D,,,,,,
950159,2020,10,3,C3,,,,,,
950159,2020,10,3,A1,,,,,,
960507,2020,10,3,C3,,,,,,
960507,2020,10,3,A1,,,,,,
950285,2020,10,5,D,,,,,,
970812,2020,10,5,D,,,,,,
940058,2020,10,6,D,,,,,,
940059,2020,10,6,D,,,,,,
950156,2020,10,6,C3,,,,,,
950156,2020,10,6,A1,,,,,,
950279,2020,10,6,D,,,,,,
029059,2020,10,7,D,,,,,,
93099,2020,10,7,D,,,,,,
950304,2020,10,7,D,,,,,,
93018,2020,10,8,J1,,,,,,
960556,2020,10,9,C3,,,,,,
960556,2020,10,9,A1,,,,,,
960540,2020,10,11,C3,,,,,,
960540,2020,10,11,A1,,,,,,
031113,2020,10,13,D,,,,,,
041138,2020,10,14,J2,,,,,,
950231,2020,10,14,C3,,,,,,
950231,2020,10,14,A1,,,,,,
950370,2020,10,14,A2,,,,,,
950154,2020,10,15,C3,,,,,,
950154,2020,10,15,A1,,,,,,
031127,2020,10,19,J1,,,,,,
960510,2020,10,19,J1,,,,,,
950107,2020,10,19,D,,,,,,
93053,2020,10,20,J2,,,,,,
950191,2020,10,20,C3,,,,,,
950191,2020,10,20,A1,,,,,,
950333,2020,10,20,D,,,,,,
940007,2020,10,20,J1,,,,,,
020857,2020,10,20,J1,,,,,,
950141,2020,10,20,J1,,,,,,
950107,2020,10,21,J1,,,,,,
960522,2020,10,21,J1,,,,,,
950494,2020,10,22,J1,,,,,,
022005,2020,10,22,J1,,,,,,
970785,2020,10,23,J1,,,,,,
950137,2020,10,24,J1,,,,,,
950170,2020,10,25,C3,,,,,,
950170,2020,10,25,A1,,,,,,
970792,2020,10,26,J1,,,,,,
940018,2020,10,26,J1,,,,,,
940001,2020,10,26,J1,,,,,,
950131,2020,10,27,J1,,,,,,
950131,2020,10,27,C4,,,,,,
940017,2020,10,28,J1,,,,,,
020849,2020,10,27,J1,,,,,,
940023,2020,10,29,J1,,,,,,
940002,2020,10,28,J1,,,,,,
960520,2020,10,29,A2,,,,,,
960520,2020,10,29,J2,,,,,,
950114,2020,10,29,C3,,,,,,
950114,2020,10,29,A1,,,,,,
950114,2020,10,29,J1,,,,,,
960513,2020,10,31,J1,,,,,,
950109,2020,11,1,J1,,,,,,
950118,2020,11,2,J1,,,,,,
020870,2020,11,2,J1,,,,,,
940010,2020,11,3,J1,,,,,,
131199,2020,11,4,J1,,,,,,
020855,2020,11,4,D,,,,,,
111186,2020,11,5,C3,,,,,,
111186,2020,11,5,J1,,,,,,
111186,2020,11,5,A1,,,,,,
940012,2020,11,5,J1,,,,,,
960582,2020,11,5,C3,,,,,,
960582,2020,11,5,J1,,,,,,
960582,2020,11,5,A1,,,,,,
020885,2020,11,6,J1,,,,,,
940019,2020,11,6,J1,,,,,,
950203,2020,11,6,D,,,,,,
970819,2020,11,6,J2,,,,,,
950320,2020,11,6,D,,,,,,
960571,2020,11,8,C3,,,,,,
960571,2020,11,8,A1,,,,,,
960687,2020,11,9,D,,,,,,
950224,2020,11,10,C3,,,,,,
950224,2020,11,10,A1,,,,,,
950207,2020,11,10,D,,,,,,
940087,2020,11,11,C3,,,,,,
940087,2020,11,11,A1,,,,,,
970806,2020,11,11,D,,,,,,
960563,2020,11,11,D,,,,,,
021074,2020,11,12,J2,,,,,,
970806,2020,11,12,C3,,,,,,
970806,2020,11,12,A1,,,,,,
93002,2020,11,13,C3,,,,,,
93002,2020,11,13,J1,,,,,,
93002,2020,11,13,A1,,,,,,
960542,2020,11,13,J1,,,,,,
950472,2020,11,14,C3,,,,,,
950472,2020,11,14,A1,,,,,,
960512,2020,11,14,A2,,,,,,
960620,2020,11,14,C3,,,,,,
960620,2020,11,14,A1,,,,,,
93051,2020,11,16,J1,,,,,,
93055,2020,11,16,J1,,,,,,
940036,2020,11,16,J1,,,,,,
950203,2020,11,16,J1,,,,,,
970800,2020,11,16,J1,,,,,,
970810,2020,11,16,D,,,,,,
059071,2020,11,17,A2,,,,,,
059071,2020,11,17,C3,,,,,,
950368,2020,11,17,J2,,,,,,
960626,2020,11,17,A1,,,,,,
960626,2020,11,17,C3,,,,,,
970810,2020,11,17,A1,,,,,,
970810,2020,11,17,C3,,,,,,
131201,2020,11,18,J1,,,,,,
940035,2020,11,18,A2,,,,,,
940035,2020,11,18,J2,,,,,,
940052,2020,11,18,D,,,,,,
950178,2020,11,18,A1,,,,,,
950454,2020,11,18,A1,,,,,,
950454,2020,11,18,C3,,,,,,
950178,2020,11,18,J1,,,,,,
960600,2020,11,19,J1,,,,,,
93057,2020,11,21,J1,,,,,,
950233,2020,11,21,A1,,,,,,
950233,2020,11,21,C3,,,,,,
020862,2020,11,24,A2,,,,,,
020943,2020,11,25,J1,,,,,,
950202,2020,11,25,J1,,,,,,
960561,2020,11,25,J1,,,,,,
960738,2020,11,25,A1,,,,,,
960738,2020,11,25,C3,,,,,,
970822,2020,11,25,A1,,,,,,
970822,2020,11,25,C3,,,,,,
970822,2020,11,25,J1,,,,,,
950232,2020,11,26,J1,,,,,,
950235,2020,11,26,J1,,,,,,
950267,2020,11,26,A1,,,,,,
950267,2020,11,26,C3,,,,,,
93074,2020,11,27,D,,,,,,
950245,2020,11,27,J1,,,,,,
960566,2020,11,27,J1,,,,,,
201238,2020,11,27,J1,,,,,,
950253,2020,11,28,J1,,,,,,
950256,2020,11,28,J1,,,,,,
960577,2020,11,28,J1,,,,,,
960633,2020,11,28,A1,,,,,,
960633,2020,11,28,C3,,,,,,
950255,2020,11,29,J1,,,,,,
950258,2020,11,29,J1,,,,,,
940035,2020,11,30,A1,,,,,,
950201,2020,11,30,A2,,,,,,
960533,2020,11,30,D,,,,,,
950257,2020,12,1,A1,,,,,,
950257,2020,12,1,C3,,,,,,
950309,2020,12,1,A1,,,,,,
950309,2020,12,1,C3,,,,,,
970787,2020,12,1,J2,,,,,,
960579,2020,12,4,A1,,,,,,
960579,2020,12,4,C3,,,,,,
020894,2020,12,5,D,,,,,,
93064,2020,12,6,J2,,,,,,
940068,2020,12,6,A1,,,,,,
940068,2020,12,6,C3,,,,,,
960749,2020,12,6,A1,,,,,,
960749,2020,12,6,C3,,,,,,
950318,2020,12,7,J1,,,,,,
950261,2020,12,7,J1,,,,,,
950320,2020,12,8,A1,,,,,,
950320,2020,12,8,C3,,,,,,
950320,2020,12,8,J1,,,,,,
950322,2020,12,8,J1,,,,,,
950170,2020,12,9,D,,,,,,
950334,2020,12,9,A1,,,,,,
950334,2020,12,9,C3,,,,,,
950334,2020,12,9,D,,,,,,
960748,2020,12,9,A1,,,,,,
960748,2020,12,9,C3,,,,,,
970807,2020,12,10,D,,,,,,
950237,2020,12,11,D,,,,,,
970812,2020,12,11,J1,,,,,,
960638,2020,12,12,A1,,,,,,
960638,2020,12,12,C3,,,,,,
970824,2020,12,12,D,,,,,,
960637,2020,12,13,A1,,,,,,
960637,2020,12,13,C3,,,,,,
93062,2020,12,14,J1,,,,,,
93075,2020,12,14,J1,,,,,,
950297,2020,12,14,J1,,,,,,
960776,2020,12,14,D,,,,,,
93077,2020,12,15,J1,,,,,,
93078,2020,12,15,J1,,,,,,
970815,2020,12,15,J1,,,,,,
021074,2020,12,16,D,,,,,,
031128,2020,12,16,A1,,,,,,
031128,2020,12,16,C3,,,,,,
071159,2020,12,16,J1,,,,,,
091178,2020,12,16,J1,,,,,,
93096,2020,12,16,J1,,,,,,
950189,2020,12,16,J1,,,,,,
960544,2020,12,16,J1,,,,,,
970818,2020,12,16,J1,,,,,,
191235,2020,12,17,J1,,,,,,
940030,2020,12,17,J1,,,,,,
950182,2020,12,17,J1,,,,,,
950184,2020,12,17,J1,,,,,,
950303,2020,12,17,J1,,,,,,
950306,2020,12,17,J1,,,,,,
950314,2020,12,17,A1,,,,,,
950314,2020,12,17,C3,,,,,,
940024,2020,12,18,J1,,,,,,
950183,2020,12,18,J1,,,,,,
950283,2020,12,18,J1,,,,,,
950284,2020,12,18,J1,,,,,,
950304,2020,12,18,J1,,,,,,
93069,2020,12,19,J1,,,,,,
950150,2020,12,19,J1,,,,,,
950152,2020,12,19,J1,,,,,,
960533,2020,12,19,J1,,,,,,
970809,2020,12,19,J1,,,,,,
041139,2020,12,20,A1,,,,,,
041139,2020,12,20,C3,,,,,,
041139,2020,12,20,J1,,,,,,
940060,2020,12,20,A1,,,,,,
940060,2020,12,20,C3,,,,,,
950158,2020,12,20,J1,,,,,,
950162,2020,12,20,J1,,,,,,
960766,2020,12,20,A1,,,,,,
960766,2020,12,20,C3,,,,,,
970795,2020,12,20,J1,,,,,,
121191,2020,12,21,J1,,,,,,
950165,2020,12,21,J1,,,,,,
960547,2020,12,21,J1,,,,,,
940033,2020,12,22,J1,,,,,,
970799,2020,12,22,J1,,,,,,
020857,2020,12,23,A2,,,,,,
020935,2020,12,23,J1,,,,,,
950197,2020,12,23,J1,,,,,,
950198,2020,12,23,J1,,,,,,
950422,2020,12,23,D,,,,,,
960663,2020,12,23,A1,,,,,,
960663,2020,12,23,C3,,,,,,
149085,2020,12,25,J2,,,,,,
950384,2020,12,26,A1,,,,,,
950384,2020,12,26,C3,,,,,,
950412,2020,12,29,A1,,,,,,
950412,2020,12,29,C3,,,,,,
950376,2021,1,5,A1,,,,,,
950376,2021,1,5,C3,,,,,,
93014,2021,1,7,A1,,,,,,
93014,2021,1,7,C3,,,,,,
93004,2021,1,7,A2,,,,,,
940070,2021,1,9,A1,,,,,,
940070,2021,1,9,C3,,,,,,
950422,2021,1,9,D,,,,,,
950422,2021,1,10,A1,,,,,,
950422,2021,1,10,C3,,,,,,
960587,2021,1,12,J1,,,,,,
960653,2021,1,12,A1,,,,,,
960653,2021,1,12,C3,,,,,,
960719,2021,1,12,A1,,,,,,
960719,2021,1,12,C3,,,,,,
93057,2021,1,12,D,,,,,,
970802,2021,1,13,A1,,,,,,
970802,2021,1,13,J1,,,,,,
021055,2021,1,13,J1,,,,,,
022006,2021,1,13,J1,,,,,,
132009,2021,1,13,J1,,,,,,
950423,2021,1,13,A1,,,,,,
950423,2021,1,13,C3,,,,,,
950423,2021,1,13,J1,,,,,,
960517,2021,1,13,A1,,,,,,
960517,2021,1,13,J1,,,,,,
020984,2021,1,14,A1,,,,,,
020984,2021,1,14,J1,,,,,,
03P215,2021,1,14,J2,,,,,,
93001,2021,1,14,A1,,,,,,
93001,2021,1,14,C3,,,,,,
950268,2021,1,14,A1,,,,,,
950268,2021,1,14,J1,,,,,,
950371,2021,1,14,D,,,,,,
020983,2021,1,15,J1,,,,,,
940007,2021,1,15,A2,,,,,,
960652,2021,1,15,D,,,,,,
950284,2021,1,15,J1,,,,,,
020990,2021,1,16,J1,,,,,,
950280,2021,1,16,J1,,,,,,
960618,2021,1,16,J1,,,,,,
131198,2021,1,17,A1,,,,,,
131198,2021,1,17,C3,,,,,,
950311,2021,1,17,J1,,,,,,
950315,2021,1,17,J1,,,,,,
950485,2021,1,17,A1,,,,,,
950485,2021,1,17,C3,,,,,,
960635,2021,1,17,J1,,,,,,
960652,2021,1,17,A1,,,,,,
960652,2021,1,17,C3,,,,,,
960652,2021,1,17,J1,,,,,,
93024,2021,1,18,A1,,,,,,
93024,2021,1,18,C3,,,,,,
93024,2021,1,18,J1,,,,,,
93031,2021,1,18,J1,,,,,,
93078,2021,1,18,J1,,,,,,
950371,2021,1,18,J1,,,,,,
950374,2021,1,18,J1,,,,,,
970826,2021,1,18,J1,,,,,,
93028,2021,1,19,A1,,,,,,
93028,2021,1,19,C3,,,,,,
93028,2021,1,19,J1,,,,,,
93029,2021,1,19,A1,,,,,,
93029,2021,1,19,C3,,,,,,
93029,2021,1,19,J1,,,,,,
940069,2021,1,19,J1,,,,,,
950340,2021,1,19,J1,,,,,,
950370,2021,1,19,J1,,,,,,
940093,2021,1,20,A1,,,,,,
940093,2021,1,20,C3,,,,,,
950326,2021,1,20,J1,,,,,,
950364,2021,1,20,J1,,,,,,
950365,2021,1,20,J1,,,,,,
960673,2021,1,20,A1,,,,,,
960673,2021,1,20,C3,,,,,,
181227,2021,1,21,J1,,,,,,
93007,2021,1,21,C3,,,,,,
950335,2021,1,21,J1,,,,,,
950368,2021,1,21,A1,,,,,,
950368,2021,1,21,C3,,,,,,
950368,2021,1,21,J1,,,,,,
960760,2021,1,21,J1,,,,,,
950327,2021,1,22,J1,,,,,,
960641,2021,1,22,J1,,,,,,
960648,2021,1,22,J1,,,,,,
950350,2021,1,23,J1,,,,,,
950351,2021,1,23,J1,,,,,,
950356,2021,1,23,J1,,,,,,
960706,2021,1,23,A1,,,,,,
960706,2021,1,23,C3,,,,,,
000843,2021,1,24,J1,,,,,,
950355,2021,1,24,A1,,,,,,
950355,2021,1,24,C3,,,,,,
950393,2021,1,24,J1,,,,,,
950415,2021,1,24,A1,,,,,,
950415,2021,1,24,C3,,,,,,
960655,2021,1,24,J1,,,,,,
960765,2021,1,24,J1,,,,,,
021032,2021,1,25,J1,,,,,,
021032,2021,1,25,A1,,,,,,
021032,2021,1,25,C3,,,,,,
021087,2021,1,25,J1,,,,,,
950360,2021,1,25,J1,,,,,,
950362,2021,1,25,J1,,,,,,
960662,2021,1,25,J1,,,,,,
960664,2021,1,25,J1,,,,,,
960716,2021,1,25,J1,,,,,,
970837,2021,1,25,J1,,,,,,
021045,2021,1,26,J1,,,,,,
021046,2021,1,26,J1,,,,,,
151213,2021,1,26,J1,,,,,,
950402,2021,1,26,J1,,,,,,
950492,2021,1,26,J1,,,,,,
960678,2021,1,26,J1,,,,,,
021035,2021,1,27,J1,,,,,,
021047,2021,1,27,J1,,,,,,
021047,2021,1,27,A1,,,,,,
021047,2021,1,27,C3,,,,,,
031117,2021,1,27,J1,,,,,,
081165,2021,1,27,J1,,,,,,
93026,2021,1,27,A1,,,,,,
93026,2021,1,27,C3,,,,,,
950354,2021,1,27,A1,,,,,,
950354,2021,1,27,C3,,,,,,
950403,2021,1,27,J1,,,,,,
950416,2021,1,27,A1,,,,,,
950416,2021,1,27,C3,,,,,,
950433,2021,1,27,J1,,,,,,
950488,2021,1,27,J1,,,,,,
960666,2021,1,27,J1,,,,,,
970834,2021,1,27,J1,,,,,,
041132,2021,1,28,J1,,,,,,
051142,2021,1,28,J1,,,,,,
051147,2021,1,28,J1,,,,,,
071164,2021,1,28,J1,,,,,,
191232,2021,1,28,J1,,,,,,
950334,2021,1,28,D,,,,,,
960659,2021,1,28,J1,,,,,,
031119,2021,1,29,J1,,,,,,
970830,2021,1,29,J1,,,,,,
041131,2021,1,30,J1,,,,,,
960649,2021,1,30,A1,,,,,,
960649,2021,1,30,C3,,,,,,
960675,2021,1,30,J1,,,,,,
021018,2021,2,1,J1,,,,,,
021019,2021,2,1,J1,,,,,,
111187,2021,2,1,J1,,,,,,
950382,2021,2,2,J1,,,,,,
950442,2021,2,2,A1,,,,,,
950442,2021,2,2,C3,,,,,,
021070,2021,2,3,J1,,,,,,
021070,2021,2,3,A1,,,,,,
021070,2021,2,3,C3,,,,,,
021073,2021,2,3,J1,,,,,,
181225,2021,2,3,J1,,,,,,
93034,2021,2,3,A1,,,,,,
93034,2021,2,3,C3,,,,,,
950386,2021,2,3,J1,,,,,,
950456,2021,2,3,J1,,,,,,
950462,2021,2,4,J1,,,,,,
960731,2021,2,4,J1,,,,,,
93011,2021,2,5,A2,,,,,,
940094,2021,2,5,D,,,,,,
950444,2021,2,5,A1,,,,,,
950444,2021,2,5,C3,,,,,,
950483,2021,2,5,D,,,,,,
960691,2021,2,5,J1,,,,,,
960772,2021,2,5,J1,,,,,,
950422,2021,2,6,D,,,,,,
950458,2021,2,6,J1,,,,,,
171222,2021,2,8,D,,,,,,
950475,2021,2,8,J1,,,,,,
960705,2021,2,8,J1,,,,,,
021082,2021,2,9,J1,,,,,,
021085,2021,2,9,J1,,,,,,
021086,2021,2,9,J1,,,,,,
950425,2021,2,9,A1,,,,,,
950425,2021,2,9,C3,,,,,,
950451,2021,2,9,J1,,,,,,
960685,2021,2,9,J1,,,,,,
93092,2021,2,10,A1,,,,,,
93092,2021,2,10,C3,,,,,,
950441,2021,2,11,A1,,,,,,
950441,2021,2,11,C3,,,,,,
940049,2021,2,12,J2,,,,,,
111190,2021,2,15,J1,,,,,,
960741,2021,2,15,J1,,,,,,
960745,2021,2,15,J1,,,,,,
950323,2021,2,16,D,,,,,,
960743,2021,2,16,J1,,,,,,
93097,2021,2,18,A1,,,,,,
93097,2021,2,18,C3,,,,,,
940063,2021,2,18,D,,,,,,
149086,2021,2,24,J2,,,,,,
93098,2021,2,24,A1,,,,,,
93098,2021,2,24,C3,,,,,,
960604,2021,2,24,J2,,,,,,
970817,2021,2,26,A2,,,,,,
960611,2021,3,3,J2,,,,,,
93057,2021,3,8,D,,,,,,
021098,2021,3,14,J1,,,,,,
970781,2021,3,23,J2,,,,,,
021061,2021,3,11,A1,,,,,,
93012,2021,4,16,A2,,,,,,
960776,2021,4,19,A2,,,,,,
960602,2021,4,20,J2,,,,,,
960629,2021,5,10,A2,,,,,,
960629,2021,5,10,J2,,,,,,
960748,2021,5,15,J2,,,,,,
970824,2021,5,19,A2,,,,,,
031102,2021,5,25,D,,,,,,
98H004,2021,5,26,D,,,,,,
000841,2021,5,28,D,,,,,,
020962,2021,6,2,D,,,,,,
960727,2021,6,10,D,,,,,,
031114,2021,6,10,D,,,,,,
960532,2021,6,19,J2,,,,,,
950488,2021,7,1,D,,,,,,
950279,2021,7,5,J2,,,,,,
021013,2021,7,8,A2,,,,,,
021074,2021,7,9,J2,,,,,,
020949,2021,7,9,D,,,,,,
960589,2021,7,12,D,,,,,,
960752,2021,7,13,D,,,,,,
960698,2021,7,13,D,,,,,,
041135,2021,7,15,D,,,,,,
071161,2021,7,16,J2,,,,,,
141202,2021,7,19,J2,,,,,,
960611,2021,7,19,A1,,,,,,
950474,2021,7,20,J2,,,,,,
020863,2021,7,27,D,,,,,,
950453,2021,7,27,D,,,,,,
021071,2021,7,28,D,,,,,,
960566,2021,7,29,D,,,,,,
950109,2021,7,30,D,,,,,,
020913,2021,8,5,D,,,,,,
93019,2021,8,11,J2,,,,,,
960615,2021,8,12,A2,,,,,,
020899,2021,8,12,D,,,,,,
950343,2021,8,19,D,,,,,,
93068,2021,8,20,D,,,,,,
960513,2021,8,20,D,,,,,,
960591,2021,8,20,D,,,,,,
021026,2021,8,23,J2,,,,,,
960677,2021,8,23,D,,,,,,
960626,2021,8,27,D,,,,,,
111189,2021,8,30,D,,,,,,
021042,2021,8,31,D,,,,,,
940005,2021,9,3,D,,,,,,
960728,2021,9,4,D,,,,,,
020995,2021,9,7,A2,,,,,,
020995,2021,9,7,J2,,,,,,
950491,2021,9,7,J2,,,,,,
950420,2021,9,9,D,,,,,,
021017,2021,9,9,D,,,,,,
950174,2021,9,10,D,,,,,,
950378,2021,9,10,D,,,,,,
061149,2021,9,17,J2,,,,,,
940043,2021,9,17,D,,,,,,
000841,2021,9,17,D,,,,,,
041138,2021,9,22,J1,,,,,,
940044,2021,9,24,D,,,,,,
950389,2021,9,24,D,,,,,,
950204,2021,9,27,J1,,,,,,
950212,2021,9,27,J1,,,,,,
950174,2021,9,28,J1,,,,,,
960556,2021,9,28,J1,,,,,,
14P125,2021,9,29,J1,,,,,,
950170,2021,9,29,J1,,,,,,
021035,2021,9,29,D,,,,,,
081166,2021,9,30,J2,,,,,,
950136,2021,10,4,J1,,,,,,
960583,2021,10,4,D,,,,,,
020880,2021,10,5,J1,,,,,,
950128,2021,10,5,J1,,,,,,
950191,2021,10,5,J1,,,,,,
960516,2021,10,5,J1,,,,,,
960520,2021,10,5,J1,,,,,,
960554,2021,10,5,J1,,,,,,
950225,2021,10,5,D,,,,,,
020865,2021,10,6,J1,,,,,,
020871,2021,10,6,J1,,,,,,
020893,2021,10,6,J1,,,,,,
020926,2021,10,6,J1,,,,,,
950110,2021,10,6,J1,,,,,,
950145,2021,10,6,J1,,,,,,
020895,2021,10,7,J1,,,,,,
020902,2021,10,7,J1,,,,,,
091175,2021,10,7,J1,,,,,,
950104,2021,10,7,J1,,,,,,
950105,2021,10,7,J1,,,,,,
950181,2021,10,7,J1,,,,,,
020848,2021,10,8,J1,,,,,,
020853,2021,10,8,J1,,,,,,
020867,2021,10,8,J1,,,,,,
020874,2021,10,8,J1,,,,,,
950103,2021,10,8,J1,,,,,,
950154,2021,10,8,J1,,,,,,
960540,2021,10,8,J1,,,,,,
020858,2021,10,9,J1,,,,,,
020861,2021,10,9,J1,,,,,,
020863,2021,10,9,J1,,,,,,
020878,2021,10,9,J1,,,,,,
940009,2021,10,9,J1,,,,,,
950116,2021,10,9,J1,,,,,,
960511,2021,10,11,J1,,,,,,
020890,2021,10,12,J1,,,,,,
950134,2021,10,12,J1,,,,,,
950233,2021,10,12,J1,,,,,,
111186,2021,10,13,J1,,,,,,
940051,2021,10,13,J1,,,,,,
950244,2021,10,13,J1,,,,,,
020968,2021,10,14,J1,,,,,,
020972,2021,10,14,J1,,,,,,
020975,2021,10,14,J1,,,,,,
950156,2021,10,14,J1,,,,,,
93014,2021,10,14,D,,,,,,
93027,2021,10,18,A1,,,,,,
05S049,2021,10,19,J2,,,,,,
02P123,2021,10,20,J2,,,,,,
950481,2021,10,22,J2,,,,,,
93032,2021,10,26,J2,,,,,,
93032,2021,10,26,A2,,,,,,
950266,2021,11,2,D,,,,,,
020984,2021,11,2,D,,,,,,
93034,2021,11,5,J1,,,,,,
021098,2021,11,10,J2,,,,,,
960642,2021,11,10,J1,,,,,,
020981,2021,11,10,J1,,,,,,
950320,2021,11,10,J1,,,,,,
950263,2021,11,10,J1,,,,,,
950324,2021,11,10,J1,,,,,,
950323,2021,11,10,J1,,,,,,
960607,2021,11,10,J1,,,,,,
960612,2021,11,10,J1,,,,,,
020986,2021,11,11,J1,,,,,,
950288,2021,11,11,J1,,,,,,
940060,2021,11,11,J1,,,,,,
950281,2021,11,11,J1,,,,,,
950274,2021,11,11,J1,,,,,,
950289,2021,11,11,J1,,,,,,
950276,2021,11,11,J1,,,,,,
970822,2021,11,11,J1,,,,,,
950267,2021,11,12,J1,,,,,,
960631,2021,11,12,J1,,,,,,
020995,2021,11,12,J1,,,,,,
960610,2021,11,12,J1,,,,,,
020954,2021,11,12,J1,,,,,,
93104,2021,11,12,J1,,,,,,
960592,2021,11,12,J1,,,,,,
161216,2021,11,13,J1,,,,,,
970819,2021,11,13,J1,,,,,,
970817,2021,11,13,J1,,,,,,
93085,2021,11,14,J1,,,,,,
131194,2021,11,14,J1,,,,,,
161217,2021,11,14,J1,,,,,,
950229,2021,11,14,J1,,,,,,
05S053,2021,11,15,J2,,,,,,
960748,2021,11,18,J1,,,,,,
960737,2021,11,19,J1,,,,,,
960564,2021,11,20,D,,,,,,
19K203,2021,11,22,J2,,,,,,
02P121,2021,11,25,J2,,,,,,
940004,2021,11,25,J2,,,,,,
020958,2021,11,29,D,,,,,,
041129,2021,11,30,J1,,,,,,
950314,2021,11,30,J1,,,,,,
020882,2021,12,1,A2,,,,,,
021000,2021,12,1,J1,,,,,,
071156,2021,12,1,J1,,,,,,
940070,2021,12,1,J1,,,,,,
960653,2021,12,1,J1,,,,,,
041130,2021,12,2,J1,,,,,,
940068,2021,12,2,J1,,,,,,
950355,2021,12,3,J1,,,,,,
950361,2021,12,3,J1,,,,,,
950358,2021,12,3,J1,,,,,,
950349,2021,12,3,J1,,,,,,
960775,2021,12,4,J2,,,,,,
940071,2021,12,4,J1,,,,,,
950344,2021,12,4,J1,,,,,,
950390,2021,12,4,J1,,,,,,
021028,2021,12,4,J1,,,,,,
021033,2021,12,5,J1,,,,,,
021060,2021,12,5,J1,,,,,,
021064,2021,12,5,J1,,,,,,
960665,2021,12,5,J1,,,,,,
021037,2021,12,5,J1,,,,,,
950412,2021,12,5,J1,,,,,,
052007,2021,12,5,J1,,,,,,
950469,2021,12,6,J2,,,,,,
021078,2021,12,6,J1,,,,,,
191237,2021,12,6,J1,,,,,,
940075,2021,12,6,J1,,,,,,
021023,2021,12,6,J1,,,,,,
021068,2021,12,6,J1,,,,,,
940088,2021,12,6,J1,,,,,,
950442,2021,12,6,J1,,,,,,
021030,2021,12,6,J1,,,,,,
950473,2021,12,6,J1,,,,,,
950225,2021,12,6,D,,,,,,
950440,2021,12,7,J1,,,,,,
021042,2021,12,7,J1,,,,,,
93039,2021,12,7,J1,,,,,,
950384,2021,12,7,J1,,,,,,
960699,2021,12,7,J1,,,,,,
960774,2021,12,7,J1,,,,,,
93045,2021,12,7,J1,,,,,,
950381,2021,12,7,J1,,,,,,
